data,pais,variavel,valor,atualizacao
1982-01-01,"Korea, Rep.","PIB (cresc. anual, %)",8.33807808691536,2023-12-24T13:31:52Z
1983-01-01,"Korea, Rep.","PIB (cresc. anual, %)",13.3761744903693,2023-12-24T13:31:52Z
1984-01-01,"Korea, Rep.","PIB (cresc. anual, %)",10.5516403549853,2023-12-24T13:31:52Z
1985-01-01,"Korea, Rep.","PIB (cresc. anual, %)",7.83886402174087,2023-12-24T13:31:52Z
1986-01-01,"Korea, Rep.","PIB (cresc. anual, %)",11.3272611963066,2023-12-24T13:31:52Z
1987-01-01,"Korea, Rep.","PIB (cresc. anual, %)",12.7236921193269,2023-12-24T13:31:52Z
1988-01-01,"Korea, Rep.","PIB (cresc. anual, %)",11.9877155593824,2023-12-24T13:31:52Z
1989-01-01,"Korea, Rep.","PIB (cresc. anual, %)",7.07289360531416,2023-12-24T13:31:52Z
1990-01-01,"Korea, Rep.","PIB (cresc. anual, %)",9.8775525016936,2023-12-24T13:31:52Z
1991-01-01,"Korea, Rep.","PIB (cresc. anual, %)",10.7780561268967,2023-12-24T13:31:52Z
1992-01-01,"Korea, Rep.","PIB (cresc. anual, %)",6.19864279836374,2023-12-24T13:31:52Z
1993-01-01,"Korea, Rep.","PIB (cresc. anual, %)",6.87747412868558,2023-12-24T13:31:52Z
1994-01-01,"Korea, Rep.","PIB (cresc. anual, %)",9.26866633778376,2023-12-24T13:31:52Z
1995-01-01,"Korea, Rep.","PIB (cresc. anual, %)",9.61456539319965,2023-12-24T13:31:52Z
1996-01-01,"Korea, Rep.","PIB (cresc. anual, %)",7.89070332600667,2023-12-24T13:31:52Z
1997-01-01,"Korea, Rep.","PIB (cresc. anual, %)",6.17055242658977,2023-12-24T13:31:52Z
1998-01-01,"Korea, Rep.","PIB (cresc. anual, %)",-5.12944816520964,2023-12-24T13:31:52Z
1999-01-01,"Korea, Rep.","PIB (cresc. anual, %)",11.4669424267425,2023-12-24T13:31:52Z
2000-01-01,"Korea, Rep.","PIB (cresc. anual, %)",9.06083332508534,2023-12-24T13:31:52Z
2001-01-01,"Korea, Rep.","PIB (cresc. anual, %)",4.85239957151281,2023-12-24T13:31:52Z
2002-01-01,"Korea, Rep.","PIB (cresc. anual, %)",7.72514267547173,2023-12-24T13:31:52Z
2003-01-01,"Korea, Rep.","PIB (cresc. anual, %)",3.14729119373409,2023-12-24T13:31:52Z
2004-01-01,"Korea, Rep.","PIB (cresc. anual, %)",5.19739136324382,2023-12-24T13:31:52Z
2005-01-01,"Korea, Rep.","PIB (cresc. anual, %)",4.30854271411236,2023-12-24T13:31:52Z
2006-01-01,"Korea, Rep.","PIB (cresc. anual, %)",5.26432659466724,2023-12-24T13:31:52Z
2007-01-01,"Korea, Rep.","PIB (cresc. anual, %)",5.79954841503216,2023-12-24T13:31:52Z
2008-01-01,"Korea, Rep.","PIB (cresc. anual, %)",3.01298487281167,2023-12-24T13:31:52Z
2009-01-01,"Korea, Rep.","PIB (cresc. anual, %)",0.792698989518186,2023-12-24T13:31:52Z
2010-01-01,"Korea, Rep.","PIB (cresc. anual, %)",6.80482491783671,2023-12-24T13:31:52Z
2011-01-01,"Korea, Rep.","PIB (cresc. anual, %)",3.68566778212526,2023-12-24T13:31:52Z
2012-01-01,"Korea, Rep.","PIB (cresc. anual, %)",2.40253099246186,2023-12-24T13:31:52Z
2013-01-01,"Korea, Rep.","PIB (cresc. anual, %)",3.16470863647184,2023-12-24T13:31:52Z
2014-01-01,"Korea, Rep.","PIB (cresc. anual, %)",3.2024537945736,2023-12-24T13:31:52Z
2015-01-01,"Korea, Rep.","PIB (cresc. anual, %)",2.80910326824133,2023-12-24T13:31:52Z
2016-01-01,"Korea, Rep.","PIB (cresc. anual, %)",2.94688171508626,2023-12-24T13:31:52Z
2017-01-01,"Korea, Rep.","PIB (cresc. anual, %)",3.15963574012777,2023-12-24T13:31:52Z
2018-01-01,"Korea, Rep.","PIB (cresc. anual, %)",2.90740377377135,2023-12-24T13:31:52Z
2019-01-01,"Korea, Rep.","PIB (cresc. anual, %)",2.24397786011012,2023-12-24T13:31:52Z
2020-01-01,"Korea, Rep.","PIB (cresc. anual, %)",-0.709415359397681,2023-12-24T13:31:52Z
2021-01-01,"Korea, Rep.","PIB (cresc. anual, %)",4.30473481906969,2023-12-24T13:31:52Z
2022-01-01,"Korea, Rep.","PIB (cresc. anual, %)",2.61267219187226,2023-12-24T13:31:52Z
1961-01-01,Mexico,"PIB (cresc. anual, %)",5.00000000071891,2023-12-24T13:31:52Z
1962-01-01,Mexico,"PIB (cresc. anual, %)",4.6644146725129,2023-12-24T13:31:52Z
1963-01-01,Mexico,"PIB (cresc. anual, %)",8.10688692762891,2023-12-24T13:31:52Z
1964-01-01,Mexico,"PIB (cresc. anual, %)",11.9054807657771,2023-12-24T13:31:52Z
1965-01-01,Mexico,"PIB (cresc. anual, %)",7.09999999746465,2023-12-24T13:31:52Z
1966-01-01,Mexico,"PIB (cresc. anual, %)",6.09613930256354,2023-12-24T13:31:52Z
1967-01-01,Mexico,"PIB (cresc. anual, %)",5.85492487898533,2023-12-24T13:31:52Z
1968-01-01,Mexico,"PIB (cresc. anual, %)",9.42327881831997,2023-12-24T13:31:52Z
1969-01-01,Mexico,"PIB (cresc. anual, %)",3.41862002350011,2023-12-24T13:31:52Z
1970-01-01,Mexico,"PIB (cresc. anual, %)",6.50248403469436,2023-12-24T13:31:52Z
1971-01-01,Mexico,"PIB (cresc. anual, %)",3.76246768496019,2023-12-24T13:31:52Z
1972-01-01,Mexico,"PIB (cresc. anual, %)",8.22880731243893,2023-12-24T13:31:52Z
1973-01-01,Mexico,"PIB (cresc. anual, %)",7.86111986064981,2023-12-24T13:31:52Z
1974-01-01,Mexico,"PIB (cresc. anual, %)",5.77682723020637,2023-12-24T13:31:52Z
1975-01-01,Mexico,"PIB (cresc. anual, %)",5.74448504862441,2023-12-24T13:31:52Z
1976-01-01,Mexico,"PIB (cresc. anual, %)",4.41744413625752,2023-12-24T13:31:52Z
1977-01-01,Mexico,"PIB (cresc. anual, %)",3.39063970657743,2023-12-24T13:31:52Z
1978-01-01,Mexico,"PIB (cresc. anual, %)",8.95694232786374,2023-12-24T13:31:52Z
1979-01-01,Mexico,"PIB (cresc. anual, %)",9.69817013704164,2023-12-24T13:31:52Z
1980-01-01,Mexico,"PIB (cresc. anual, %)",8.75662242586299,2023-12-24T13:31:52Z
1981-01-01,Mexico,"PIB (cresc. anual, %)",9.58584115454994,2023-12-24T13:31:52Z
1982-01-01,Mexico,"PIB (cresc. anual, %)",-0.0495863656386035,2023-12-24T13:31:52Z
1983-01-01,Mexico,"PIB (cresc. anual, %)",-4.62412795987231,2023-12-24T13:31:52Z
1984-01-01,Mexico,"PIB (cresc. anual, %)",3.51341334932273,2023-12-24T13:31:52Z
1985-01-01,Mexico,"PIB (cresc. anual, %)",1.91921578613494,2023-12-24T13:31:52Z
1986-01-01,Mexico,"PIB (cresc. anual, %)",-3.92995990782299,2023-12-24T13:31:52Z
1987-01-01,Mexico,"PIB (cresc. anual, %)",2.06336322631584,2023-12-24T13:31:52Z
1988-01-01,Mexico,"PIB (cresc. anual, %)",1.21826122938586,2023-12-24T13:31:52Z
1989-01-01,Mexico,"PIB (cresc. anual, %)",3.62544873456009,2023-12-24T13:31:52Z
1990-01-01,Mexico,"PIB (cresc. anual, %)",5.25004329944582,2023-12-24T13:31:52Z
1991-01-01,Mexico,"PIB (cresc. anual, %)",3.97590497138043,2023-12-24T13:31:52Z
1992-01-01,Mexico,"PIB (cresc. anual, %)",3.56861354412243,2023-12-24T13:31:52Z
1993-01-01,Mexico,"PIB (cresc. anual, %)",2.86699945461075,2023-12-24T13:31:52Z
1994-01-01,Mexico,"PIB (cresc. anual, %)",4.39412788764169,2023-12-24T13:31:52Z
1995-01-01,Mexico,"PIB (cresc. anual, %)",-5.91029962358286,2023-12-24T13:31:52Z
1996-01-01,Mexico,"PIB (cresc. anual, %)",6.21829715869302,2023-12-24T13:31:52Z
1997-01-01,Mexico,"PIB (cresc. anual, %)",7.19887615284711,2023-12-24T13:31:52Z
1998-01-01,Mexico,"PIB (cresc. anual, %)",6.18507893082885,2023-12-24T13:31:52Z
1999-01-01,Mexico,"PIB (cresc. anual, %)",2.75503039300564,2023-12-24T13:31:52Z
2000-01-01,Mexico,"PIB (cresc. anual, %)",5.02928399378261,2023-12-24T13:31:52Z
2001-01-01,Mexico,"PIB (cresc. anual, %)",-0.450845253215945,2023-12-24T13:31:52Z
2002-01-01,Mexico,"PIB (cresc. anual, %)",-0.236588001922641,2023-12-24T13:31:52Z
2003-01-01,Mexico,"PIB (cresc. anual, %)",1.18554486144255,2023-12-24T13:31:52Z
2004-01-01,Mexico,"PIB (cresc. anual, %)",3.56544103201486,2023-12-24T13:31:52Z
2005-01-01,Mexico,"PIB (cresc. anual, %)",2.11324711473297,2023-12-24T13:31:52Z
2006-01-01,Mexico,"PIB (cresc. anual, %)",4.80501352193184,2023-12-24T13:31:52Z
2007-01-01,Mexico,"PIB (cresc. anual, %)",2.07786393942817,2023-12-24T13:31:52Z
2008-01-01,Mexico,"PIB (cresc. anual, %)",0.943331858052289,2023-12-24T13:31:52Z
2009-01-01,Mexico,"PIB (cresc. anual, %)",-6.29525055291316,2023-12-24T13:31:52Z
2010-01-01,Mexico,"PIB (cresc. anual, %)",4.9713345620779,2023-12-24T13:31:52Z
2011-01-01,Mexico,"PIB (cresc. anual, %)",3.44404507835114,2023-12-24T13:31:52Z
2012-01-01,Mexico,"PIB (cresc. anual, %)",3.55321075014902,2023-12-24T13:31:52Z
2013-01-01,Mexico,"PIB (cresc. anual, %)",0.852101564092919,2023-12-24T13:31:52Z
2014-01-01,Mexico,"PIB (cresc. anual, %)",2.50376350288664,2023-12-24T13:31:52Z
2015-01-01,Mexico,"PIB (cresc. anual, %)",2.70232342550646,2023-12-24T13:31:52Z
2016-01-01,Mexico,"PIB (cresc. anual, %)",1.77249323408108,2023-12-24T13:31:52Z
2017-01-01,Mexico,"PIB (cresc. anual, %)",1.87172852475888,2023-12-24T13:31:52Z
2018-01-01,Mexico,"PIB (cresc. anual, %)",1.97208211117706,2023-12-24T13:31:52Z
2019-01-01,Mexico,"PIB (cresc. anual, %)",-0.278148781271128,2023-12-24T13:31:52Z
2020-01-01,Mexico,"PIB (cresc. anual, %)",-8.65158681905974,2023-12-24T13:31:52Z
2021-01-01,Mexico,"PIB (cresc. anual, %)",5.83782952301841,2023-12-24T13:31:52Z
2022-01-01,Mexico,"PIB (cresc. anual, %)",3.89823146126129,2023-12-24T13:31:52Z
2001-01-01,Qatar,"PIB (cresc. anual, %)",3.89818666233907,2023-12-24T13:31:52Z
2002-01-01,Qatar,"PIB (cresc. anual, %)",7.18215168021513,2023-12-24T13:31:52Z
2003-01-01,Qatar,"PIB (cresc. anual, %)",3.71995867654906,2023-12-24T13:31:52Z
2004-01-01,Qatar,"PIB (cresc. anual, %)",19.2189153397893,2023-12-24T13:31:52Z
2005-01-01,Qatar,"PIB (cresc. anual, %)",7.49275848279068,2023-12-24T13:31:52Z
2006-01-01,Qatar,"PIB (cresc. anual, %)",26.1702456703032,2023-12-24T13:31:52Z
2007-01-01,Qatar,"PIB (cresc. anual, %)",17.9856568160263,2023-12-24T13:31:52Z
2008-01-01,Qatar,"PIB (cresc. anual, %)",17.6635563626089,2023-12-24T13:31:52Z
2009-01-01,Qatar,"PIB (cresc. anual, %)",11.9565611289086,2023-12-24T13:31:52Z
2010-01-01,Qatar,"PIB (cresc. anual, %)",19.5923315337859,2023-12-24T13:31:52Z
2011-01-01,Qatar,"PIB (cresc. anual, %)",13.3751764107929,2023-12-24T13:31:52Z
2012-01-01,Qatar,"PIB (cresc. anual, %)",4.73001184360784,2023-12-24T13:31:52Z
2013-01-01,Qatar,"PIB (cresc. anual, %)",5.55604064306607,2023-12-24T13:31:52Z
2014-01-01,Qatar,"PIB (cresc. anual, %)",5.33432329196459,2023-12-24T13:31:52Z
2015-01-01,Qatar,"PIB (cresc. anual, %)",4.75334572438737,2023-12-24T13:31:52Z
2016-01-01,Qatar,"PIB (cresc. anual, %)",3.06419188430156,2023-12-24T13:31:52Z
2017-01-01,Qatar,"PIB (cresc. anual, %)",-1.49760470227838,2023-12-24T13:31:52Z
2018-01-01,Qatar,"PIB (cresc. anual, %)",1.23487220191065,2023-12-24T13:31:52Z
2019-01-01,Qatar,"PIB (cresc. anual, %)",0.688240959581748,2023-12-24T13:31:52Z
2020-01-01,Qatar,"PIB (cresc. anual, %)",-3.55760399909477,2023-12-24T13:31:52Z
2021-01-01,Qatar,"PIB (cresc. anual, %)",1.62684672468288,2023-12-24T13:31:52Z
2022-01-01,Qatar,"PIB (cresc. anual, %)",4.2088712407766,2023-12-24T13:31:52Z
1990-01-01,Russian Federation,"PIB (cresc. anual, %)",-2.99999564243126,2023-12-24T13:31:52Z
1991-01-01,Russian Federation,"PIB (cresc. anual, %)",-5.04693945142462,2023-12-24T13:31:52Z
1992-01-01,Russian Federation,"PIB (cresc. anual, %)",-14.5310737729264,2023-12-24T13:31:52Z
1993-01-01,Russian Federation,"PIB (cresc. anual, %)",-8.66854034260423,2023-12-24T13:31:52Z
1994-01-01,Russian Federation,"PIB (cresc. anual, %)",-12.5697559802151,2023-12-24T13:31:52Z
1995-01-01,Russian Federation,"PIB (cresc. anual, %)",-4.1435284052602,2023-12-24T13:31:52Z
1996-01-01,Russian Federation,"PIB (cresc. anual, %)",-3.7550694383594,2023-12-24T13:31:52Z
1997-01-01,Russian Federation,"PIB (cresc. anual, %)",1.3999158052963,2023-12-24T13:31:52Z
1998-01-01,Russian Federation,"PIB (cresc. anual, %)",-5.2999616266239,2023-12-24T13:31:52Z
1999-01-01,Russian Federation,"PIB (cresc. anual, %)",6.39991469144101,2023-12-24T13:31:52Z
2000-01-01,Russian Federation,"PIB (cresc. anual, %)",10.0000668136515,2023-12-24T13:31:52Z
2001-01-01,Russian Federation,"PIB (cresc. anual, %)",5.10005122572568,2023-12-24T13:31:52Z
2002-01-01,Russian Federation,"PIB (cresc. anual, %)",4.69999190914258,2023-12-24T13:31:52Z
2003-01-01,Russian Federation,"PIB (cresc. anual, %)",7.29995234528189,2023-12-24T13:31:52Z
2004-01-01,Russian Federation,"PIB (cresc. anual, %)",7.19994786954857,2023-12-24T13:31:52Z
2005-01-01,Russian Federation,"PIB (cresc. anual, %)",6.39996544799469,2023-12-24T13:31:52Z
2006-01-01,Russian Federation,"PIB (cresc. anual, %)",8.20006825456321,2023-12-24T13:31:52Z
2007-01-01,Russian Federation,"PIB (cresc. anual, %)",8.49997776916511,2023-12-24T13:31:52Z
2008-01-01,Russian Federation,"PIB (cresc. anual, %)",5.19996926404957,2023-12-24T13:31:52Z
2009-01-01,Russian Federation,"PIB (cresc. anual, %)",-7.7999939127127504,2023-12-24T13:31:52Z
2010-01-01,Russian Federation,"PIB (cresc. anual, %)",4.49999999920672,2023-12-24T13:31:52Z
2011-01-01,Russian Federation,"PIB (cresc. anual, %)",4.30002918567749,2023-12-24T13:31:52Z
2012-01-01,Russian Federation,"PIB (cresc. anual, %)",4.02408615746921,2023-12-24T13:31:52Z
2013-01-01,Russian Federation,"PIB (cresc. anual, %)",1.75542214874298,2023-12-24T13:31:52Z
2014-01-01,Russian Federation,"PIB (cresc. anual, %)",0.736267221765672,2023-12-24T13:31:52Z
2015-01-01,Russian Federation,"PIB (cresc. anual, %)",-1.97271922580408,2023-12-24T13:31:52Z
2016-01-01,Russian Federation,"PIB (cresc. anual, %)",0.193690071260534,2023-12-24T13:31:52Z
2017-01-01,Russian Federation,"PIB (cresc. anual, %)",1.82579006401834,2023-12-24T13:31:52Z
2018-01-01,Russian Federation,"PIB (cresc. anual, %)",2.80724541059601,2023-12-24T13:31:52Z
2019-01-01,Russian Federation,"PIB (cresc. anual, %)",2.19807571335009,2023-12-24T13:31:52Z
2020-01-01,Russian Federation,"PIB (cresc. anual, %)",-2.65365450102773,2023-12-24T13:31:52Z
2021-01-01,Russian Federation,"PIB (cresc. anual, %)",5.61429037578345,2023-12-24T13:31:52Z
2022-01-01,Russian Federation,"PIB (cresc. anual, %)",-2.06971152527731,2023-12-24T13:31:52Z
1961-01-01,Senegal,"PIB (cresc. anual, %)",2.99344825626973,2023-12-24T13:31:52Z
1962-01-01,Senegal,"PIB (cresc. anual, %)",-0.136235360562637,2023-12-24T13:31:52Z
1963-01-01,Senegal,"PIB (cresc. anual, %)",1.86447856929158,2023-12-24T13:31:52Z
1964-01-01,Senegal,"PIB (cresc. anual, %)",3.88392710164631,2023-12-24T13:31:52Z
1965-01-01,Senegal,"PIB (cresc. anual, %)",1.33218949146287,2023-12-24T13:31:52Z
1966-01-01,Senegal,"PIB (cresc. anual, %)",2.8767609752687,2023-12-24T13:31:52Z
1967-01-01,Senegal,"PIB (cresc. anual, %)",-1.21979286528493,2023-12-24T13:31:52Z
1968-01-01,Senegal,"PIB (cresc. anual, %)",6.2907735312989,2023-12-24T13:31:52Z
1969-01-01,Senegal,"PIB (cresc. anual, %)",-6.55414292250094,2023-12-24T13:31:52Z
1970-01-01,Senegal,"PIB (cresc. anual, %)",8.56204551455826,2023-12-24T13:31:52Z
1971-01-01,Senegal,"PIB (cresc. anual, %)",-0.140449439855544,2023-12-24T13:31:52Z
1972-01-01,Senegal,"PIB (cresc. anual, %)",6.38320891557467,2023-12-24T13:31:52Z
1973-01-01,Senegal,"PIB (cresc. anual, %)",-5.58324010795549,2023-12-24T13:31:52Z
1974-01-01,Senegal,"PIB (cresc. anual, %)",4.20077552585172,2023-12-24T13:31:52Z
1975-01-01,Senegal,"PIB (cresc. anual, %)",7.53566259858628,2023-12-24T13:31:52Z
1976-01-01,Senegal,"PIB (cresc. anual, %)",8.92050370390294,2023-12-24T13:31:52Z
1977-01-01,Senegal,"PIB (cresc. anual, %)",-2.68290530487465,2023-12-24T13:31:52Z
1978-01-01,Senegal,"PIB (cresc. anual, %)",-3.95393126013779,2023-12-24T13:31:52Z
1979-01-01,Senegal,"PIB (cresc. anual, %)",7.00168561322543,2023-12-24T13:31:52Z
1980-01-01,Senegal,"PIB (cresc. anual, %)",3.98776197168547,2023-12-24T13:31:52Z
1981-01-01,Senegal,"PIB (cresc. anual, %)",5.18022967002236,2023-12-24T13:31:52Z
1982-01-01,Senegal,"PIB (cresc. anual, %)",8.01038437134387,2023-12-24T13:31:52Z
1983-01-01,Senegal,"PIB (cresc. anual, %)",-5.64746028114288,2023-12-24T13:31:52Z
1984-01-01,Senegal,"PIB (cresc. anual, %)",3.93584244306339,2023-12-24T13:31:52Z
1985-01-01,Senegal,"PIB (cresc. anual, %)",3.46308446515194,2023-12-24T13:31:52Z
1986-01-01,Senegal,"PIB (cresc. anual, %)",3.12698554897204,2023-12-24T13:31:52Z
1987-01-01,Senegal,"PIB (cresc. anual, %)",6.25586340662731,2023-12-24T13:31:52Z
1988-01-01,Senegal,"PIB (cresc. anual, %)",-0.816575488243529,2023-12-24T13:31:52Z
1989-01-01,Senegal,"PIB (cresc. anual, %)",3.97378331483225,2023-12-24T13:31:52Z
1990-01-01,Senegal,"PIB (cresc. anual, %)",-0.746282224252312,2023-12-24T13:31:52Z
1991-01-01,Senegal,"PIB (cresc. anual, %)",2.65996265739379,2023-12-24T13:31:52Z
1992-01-01,Senegal,"PIB (cresc. anual, %)",1.32023303661357,2023-12-24T13:31:52Z
1993-01-01,Senegal,"PIB (cresc. anual, %)",1.36021300651346,2023-12-24T13:31:52Z
1994-01-01,Senegal,"PIB (cresc. anual, %)",-0.0475209486617416,2023-12-24T13:31:52Z
1995-01-01,Senegal,"PIB (cresc. anual, %)",5.46858485819628,2023-12-24T13:31:52Z
1996-01-01,Senegal,"PIB (cresc. anual, %)",2.01997720854131,2023-12-24T13:31:52Z
1997-01-01,Senegal,"PIB (cresc. anual, %)",3.04560103485423,2023-12-24T13:31:52Z
1998-01-01,Senegal,"PIB (cresc. anual, %)",5.89847931769205,2023-12-24T13:31:52Z
1999-01-01,Senegal,"PIB (cresc. anual, %)",6.28330825030987,2023-12-24T13:31:52Z
2000-01-01,Senegal,"PIB (cresc. anual, %)",3.88721095816793,2023-12-24T13:31:52Z
2001-01-01,Senegal,"PIB (cresc. anual, %)",4.31085146618369,2023-12-24T13:31:52Z
2002-01-01,Senegal,"PIB (cresc. anual, %)",0.0686965747419066,2023-12-24T13:31:52Z
2003-01-01,Senegal,"PIB (cresc. anual, %)",5.59395094456143,2023-12-24T13:31:52Z
2004-01-01,Senegal,"PIB (cresc. anual, %)",4.64329393683312,2023-12-24T13:31:52Z
2005-01-01,Senegal,"PIB (cresc. anual, %)",4.31023852639633,2023-12-24T13:31:52Z
2006-01-01,Senegal,"PIB (cresc. anual, %)",2.33077098330239,2023-12-24T13:31:52Z
2007-01-01,Senegal,"PIB (cresc. anual, %)",2.82711920133374,2023-12-24T13:31:52Z
2008-01-01,Senegal,"PIB (cresc. anual, %)",3.70316906391386,2023-12-24T13:31:52Z
2009-01-01,Senegal,"PIB (cresc. anual, %)",2.75210448455053,2023-12-24T13:31:52Z
2010-01-01,Senegal,"PIB (cresc. anual, %)",3.39088925336209,2023-12-24T13:31:52Z
2011-01-01,Senegal,"PIB (cresc. anual, %)",1.33409107961258,2023-12-24T13:31:52Z
2012-01-01,Senegal,"PIB (cresc. anual, %)",4.00299555090457,2023-12-24T13:31:52Z
2013-01-01,Senegal,"PIB (cresc. anual, %)",2.41238527605579,2023-12-24T13:31:52Z
2014-01-01,Senegal,"PIB (cresc. anual, %)",6.22407443790986,2023-12-24T13:31:52Z
2015-01-01,Senegal,"PIB (cresc. anual, %)",6.36704365066983,2023-12-24T13:31:52Z
2016-01-01,Senegal,"PIB (cresc. anual, %)",6.35606857208136,2023-12-24T13:31:52Z
2017-01-01,Senegal,"PIB (cresc. anual, %)",7.40748618589598,2023-12-24T13:31:52Z
2018-01-01,Senegal,"PIB (cresc. anual, %)",6.20924103388887,2023-12-24T13:31:52Z
2019-01-01,Senegal,"PIB (cresc. anual, %)",4.6136280976221,2023-12-24T13:31:52Z
2020-01-01,Senegal,"PIB (cresc. anual, %)",1.34207377285524,2023-12-24T13:31:52Z
2021-01-01,Senegal,"PIB (cresc. anual, %)",6.5396737259742,2023-12-24T13:31:52Z
2022-01-01,Senegal,"PIB (cresc. anual, %)",4.15385649390316,2023-12-24T13:31:52Z
1996-01-01,Serbia,"PIB (cresc. anual, %)",6.26408264292986,2023-12-24T13:31:52Z
1997-01-01,Serbia,"PIB (cresc. anual, %)",7.2073798394178,2023-12-24T13:31:52Z
1998-01-01,Serbia,"PIB (cresc. anual, %)",3.3408773579261,2023-12-24T13:31:52Z
1999-01-01,Serbia,"PIB (cresc. anual, %)",-9.4241616060844,2023-12-24T13:31:52Z
2000-01-01,Serbia,"PIB (cresc. anual, %)",6.13181308953254,2023-12-24T13:31:52Z
2001-01-01,Serbia,"PIB (cresc. anual, %)",6.87877476506638,2023-12-24T13:31:52Z
2002-01-01,Serbia,"PIB (cresc. anual, %)",6.38040530400453,2023-12-24T13:31:52Z
2003-01-01,Serbia,"PIB (cresc. anual, %)",4.38775702299594,2023-12-24T13:31:52Z
2004-01-01,Serbia,"PIB (cresc. anual, %)",9.02819692829154,2023-12-24T13:31:52Z
2005-01-01,Serbia,"PIB (cresc. anual, %)",5.53034712145433,2023-12-24T13:31:52Z
2006-01-01,Serbia,"PIB (cresc. anual, %)",5.10779014122984,2023-12-24T13:31:52Z
2007-01-01,Serbia,"PIB (cresc. anual, %)",6.43952555416212,2023-12-24T13:31:52Z
2008-01-01,Serbia,"PIB (cresc. anual, %)",5.6555766215919,2023-12-24T13:31:52Z
2009-01-01,Serbia,"PIB (cresc. anual, %)",-2.73175198917728,2023-12-24T13:31:52Z
2010-01-01,Serbia,"PIB (cresc. anual, %)",0.73104455254213,2023-12-24T13:31:52Z
2011-01-01,Serbia,"PIB (cresc. anual, %)",2.0362766886403,2023-12-24T13:31:52Z
2012-01-01,Serbia,"PIB (cresc. anual, %)",-0.68154236933475,2023-12-24T13:31:52Z
2013-01-01,Serbia,"PIB (cresc. anual, %)",2.89263673355808,2023-12-24T13:31:52Z
2014-01-01,Serbia,"PIB (cresc. anual, %)",-1.58951031990257,2023-12-24T13:31:52Z
2015-01-01,Serbia,"PIB (cresc. anual, %)",1.80605926509682,2023-12-24T13:31:52Z
2016-01-01,Serbia,"PIB (cresc. anual, %)",3.33858676542988,2023-12-24T13:31:52Z
2017-01-01,Serbia,"PIB (cresc. anual, %)",2.10116384741241,2023-12-24T13:31:52Z
2018-01-01,Serbia,"PIB (cresc. anual, %)",4.4951212927627,2023-12-24T13:31:52Z
2019-01-01,Serbia,"PIB (cresc. anual, %)",4.33173490608283,2023-12-24T13:31:52Z
2020-01-01,Serbia,"PIB (cresc. anual, %)",-0.903218501520755,2023-12-24T13:31:52Z
2021-01-01,Serbia,"PIB (cresc. anual, %)",7.72594777674031,2023-12-24T13:31:52Z
2022-01-01,Serbia,"PIB (cresc. anual, %)",2.54995557013696,2023-12-24T13:31:52Z
1966-01-01,Tunisia,"PIB (cresc. anual, %)",3.45486789374496,2023-12-24T13:31:52Z
1967-01-01,Tunisia,"PIB (cresc. anual, %)",0.161952471339873,2023-12-24T13:31:52Z
1968-01-01,Tunisia,"PIB (cresc. anual, %)",10.4097285861731,2023-12-24T13:31:52Z
1969-01-01,Tunisia,"PIB (cresc. anual, %)",4.74781540363225,2023-12-24T13:31:52Z
1970-01-01,Tunisia,"PIB (cresc. anual, %)",4.6696317726705,2023-12-24T13:31:52Z
1971-01-01,Tunisia,"PIB (cresc. anual, %)",10.5601974806863,2023-12-24T13:31:52Z
1972-01-01,Tunisia,"PIB (cresc. anual, %)",17.7427182610332,2023-12-24T13:31:52Z
1973-01-01,Tunisia,"PIB (cresc. anual, %)",-0.65464350226631,2023-12-24T13:31:52Z
1974-01-01,Tunisia,"PIB (cresc. anual, %)",8.0747823343126,2023-12-24T13:31:52Z
1975-01-01,Tunisia,"PIB (cresc. anual, %)",7.15609990912363,2023-12-24T13:31:52Z
1976-01-01,Tunisia,"PIB (cresc. anual, %)",7.87685265272428,2023-12-24T13:31:52Z
1977-01-01,Tunisia,"PIB (cresc. anual, %)",3.41109584954947,2023-12-24T13:31:52Z
1978-01-01,Tunisia,"PIB (cresc. anual, %)",6.44047353293125,2023-12-24T13:31:52Z
1979-01-01,Tunisia,"PIB (cresc. anual, %)",6.56752117644017,2023-12-24T13:31:52Z
1980-01-01,Tunisia,"PIB (cresc. anual, %)",7.41873959497985,2023-12-24T13:31:52Z
1981-01-01,Tunisia,"PIB (cresc. anual, %)",5.51407282903942,2023-12-24T13:31:52Z
1982-01-01,Tunisia,"PIB (cresc. anual, %)",-0.493737604022272,2023-12-24T13:31:52Z
1983-01-01,Tunisia,"PIB (cresc. anual, %)",4.68191738527311,2023-12-24T13:31:52Z
1984-01-01,Tunisia,"PIB (cresc. anual, %)",5.74884326252969,2023-12-24T13:31:52Z
1985-01-01,Tunisia,"PIB (cresc. anual, %)",5.6485732365982,2023-12-24T13:31:52Z
1986-01-01,Tunisia,"PIB (cresc. anual, %)",-1.44698841417973,2023-12-24T13:31:52Z
1987-01-01,Tunisia,"PIB (cresc. anual, %)",6.70137109577689,2023-12-24T13:31:52Z
1988-01-01,Tunisia,"PIB (cresc. anual, %)",0.0721590773964209,2023-12-24T13:31:52Z
1989-01-01,Tunisia,"PIB (cresc. anual, %)",1.74669912824352,2023-12-24T13:31:52Z
1990-01-01,Tunisia,"PIB (cresc. anual, %)",7.94981943665461,2023-12-24T13:31:52Z
1991-01-01,Tunisia,"PIB (cresc. anual, %)",3.90454530313198,2023-12-24T13:31:52Z
